MES,PERIODO,fp_cavancha,fp_rapel,fp_laja,fp_chapiquina,fp_cosapilla,fp_alfalfal,fp_hornitos,fp_juncal,fp_blanco,fp_losquilos,fp_chacabuquito,fp_lahiguera,fp_laconfluencia,fp_chacayes,fp_elpaso,fp_sauzal,fp_digua,fp_solar_sic_norte,fp_solar_sic_centro,fp_solar_sic_sur,fp_solar_sing,fp_solar_csp,fp_engie_eolico_calama_old,fp_engie_eolico_calama,fp_engie_solar_capricornio,fp_engie_solar_tamaya,fp_engie_eolico_trigales,fp_engie_eolico_lomastaltal,fp_engie_eolico_viii,fp_engie_eolico_x,fp_engie_eolico_rm,fp_solar_los-loros,fp_eolica_aurora,fp_eolica_cabo_leones_i,fp_eolica_canela,fp_eolica_canela_2,fp_eolica_cuel,fp_eolica_el_arrayan,fp_eolica_esperanza,fp_eolica_la_flor,fp_eolica_las_penas,fp_eolica_lebu,fp_eolica_lebu_iii,fp_eolica_los_buenos__aires,fp_eolica_los_cururos,fp_eolica_monte_redondo,fp_eolica_p_colorada,fp_eolica_punta_palmeras,fp_eolica_punta_sierra,fp_eolica_huajache,fp_eolica_raki,fp_eolica_renaico,fp_eolica_san_gabriel,fp_eolica_san_juan,fp_eolica_san_pedro,fp_eolica_san_pedro_2,fp_eolica_sarco,fp_eolica_sierra_gorda,fp_eolica_talinay_oriente,fp_eolica_talinay_poniente,fp_eolica_taltal,fp_eolica_totoral,fp_eolica_ucuquer,fp_eolica_ucuquer_ii,fp_eolica_valle_vientos,fp_engie_eolico_calama_2_old,fp_engie_eolico_vientosloa,fp_engie_eolico_taltal_2,fp_engie_eolico_iv,fp_engie_eolico_taltal_3,fp_engie_solar_pcamarones,fp_engie_solar_pcamarones2,fp_engie_eolico_lomaverde,fp_engie_eolico_viii_2,fp_engie_eolico_trigales_2,fp_engie_solar_centro,fp_engie_solar_tamaya2,fp_engie_solar_calama,fp_engie_eolico_calama_3,fp_solar_csp_likana,fp_eolica_cerro_tigre,fp_eolica_tchamma,fp_eolica_alena,fp_solar_rio_escondido,fp_eolica_ckani,fp_eolica_llanos_viento,fp_eolica_puelche_sur,fp_solar_valle_escondido,fp_solar_pampa_tigre,fp_eolica_caman,fp_eolica_entrerios,fp_solar_tata_inti,fp_solar_azimuth,fp_solar_algarrobal,fp_solar_limonares,fp_solar_conquistador,fp_eolica_molina,fp_eolica_calate,fp_eolica_aguaverde,fp_eolica_horizonte,fp_aes_bess_andes2,fp_aes_bess_andes3,fp_aes_bess_andes4,fp_solar_atlas,fp_solar_csp2,fp_engie_solar_lasdamas,fp_engie_eolico_calbuco,fp_engie_andacollo,fp_engie_losloros,fp_engie_pcamarones,fp_engie_elaguila,fp_engie_eolico_yolanda,fp_engie_eolico_fidelia,fp_engie_solar_coya,fp_engie_solar_libelula,fp_engie_eolico_chiloe,fp_engie_eolico_elrosal,fp_engie_eolico_pemuco,fp_engie_eolico_ramadilla,fp_engie_solar_fidelia,fp_engie_solar_yolanda,fp_engie_eolico_newenkuruf,fp_engie_eolico_litueche,fp_carnot,fp_solar_csp_09h,fp_solar_csp_13h,fp_pumping,fp_ess_h2_12H,fp_geo,fp_bess2H_norte,fp_bess2H_centrosur,fp_bess5H,fp_bess10H,fp_bess_alfalfal,fp_engie_bess5H,fp_engie_bess6H,fp_engie_bess7H
3,10,0,0,0,0.55641022,0.91210532,0.506762847,0.379408602,0.460987903,0.231692134,0.488964346,0.400652692,0.332320499,0.262697407,0.428981,0.078463,0.562836,0.048666667,0.88911439,0.586967827,0.586967827,0.88911439,1,0.036436809,0.035160676,0.937678394,0.902092105,0.275493796,0.18893466,0.43179278,0.324831284,0.181517491,0.806803513,0.149467462,0.00352213,0.023679766,0.04994355,0.143323592,0.030037929,0.217236469,0.48466522,0.16355804,0.128977638,0.041385026,0.164806314,0.014584659,0.038191014,0,0.065656649,0.02829409,0.046693199,0.046693199,0.327615679,0.454615816,0.054909339,0.367958002,0.270867238,0.074364383,0.55748156,0.01536363,0.212795241,0.340037484,0.01064394,0.171032876,0.37114087,0.144083734,0.037487845,0.001386646,0.312482777,0.039137243,0.312482777,0.915147759,0.792657033,0.363046729,0.41685546,0.362704287,0.485277,0.904232865,0.816844886,0.167618621,0.463550204,0.000544835,0.022523641,0.335122626,0.888898656,0.35408306,4.43E-05,0.29505635,0.933424737,0.896712071,0.349108226,0.286819919,0.657745055,0.539196667,0.862963966,0.503250222,0.467303778,0.209588661,0.125492284,0.306991,0.286748282,0.81684489,0.816844886,0.81684489,0.770885302,1,0.678415866,0.237017298,0.36655065,0.44457155,0.951821371,0.607364745,0.185355761,0.169776693,0.913363589,0.742971888,0.423020017,0.276335954,0.249853471,0.119360123,0.911980635,0.896197821,0.346083747,0.270231632,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,11,0,0,0,0.54755552,0.913354699,0.499306916,0.375860215,0.463306452,0.2270515,0.496240602,0.395631982,0.328002081,0.217268949,0.411975,0.078037,0.543095,0.048666667,0.899890529,0.639664962,0.639664962,0.899890529,0.97,0.007101107,0.00665202,0.952609718,0.928063321,0.240511908,0.207586854,0.385537995,0.31303408,0.09978052,0.819650823,0.135529736,0.025023033,0.014007688,0.020142868,0.125105641,0.018639044,0.287286479,0.35471367,0.160815325,0.218445487,0.071297089,0.165884708,0.003119186,0.068066504,0,0.054234167,0.061272421,0.122829568,0.122829568,0.37800077,0.357226513,0.021659135,0.317196712,0.226057598,0.107800531,0.574676477,0.017825006,0.164550486,0.223745481,0.012964338,0.23933283,0.376071482,0.112676681,0.007305942,0.002932748,0.307457432,0.024285322,0.307457432,0.929720312,0.889322525,0.349861619,0.3722008,0.337260167,0.804130389,0.91423707,0.82396214,0.047083882,0.516209915,0.007262066,0.082000908,0.320347972,0.886075804,0.139088666,0.005112792,0.29436808,0.943409615,0.958295759,0.339625162,0.287285497,0.81863926,0.89347821,0.873423161,0.833912996,0.774347782,0.354973917,0.098137755,0.276292,0.282136798,0.19618436,0,0.20043273,0.81188984,1,0.760684934,0.231554218,0.584742696,0.635569322,0.979224291,0.790986644,0.136476632,0.16220497,0.940908361,0.761594766,0.403186327,0.211987073,0.244611736,0.108920971,0.917394956,0.901518441,0.325117779,0.130428396,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,12,0,0,0,0.520752103,0.915165281,0.48626409,0.374516129,0.45625,0.222014714,0.497453311,0.406300992,0.33594589,0.219722937,0.401493,0.090227,0.539315,0.048666667,0.905858852,0.632721446,0.632721446,0.905858852,0.87,0.036188901,0.033260099,0.912311943,0.93833118,0.234862061,0.232270852,0.378589802,0.322364351,0.083830311,0.784977542,0.144218519,0.011928947,0.017607862,0.026944189,0.108966533,0.01340164,0.270072155,0.44832853,0.118760285,0.159992095,0.060157093,0.12569671,0.003168892,0.100011392,0,0.057570745,0.031038481,0.065771359,0.065771359,0.281222147,0.453990391,0.03371308,0.26323655,0.199171815,0.065249089,0.211282043,0,0.124716037,0.093794532,0.016159873,0.220366227,0.258053313,0.030860125,0.037232786,0.043330977,0.285153778,0.017461365,0.285153778,0.890390816,0.898989074,0.360289568,0.365492971,0.331477417,0.82904902,0.895348391,0.821696035,0.007533421,0.524308782,0.030081161,0.161615667,0.320689058,0.882959546,0.024482241,0.029150986,0.2732712,0.943530399,0.976352613,0.333029817,0.261505805,0.88208845,0.921165578,0.879215945,0.85975454,0.798343501,0.259987154,0.026878173,0.251733,0.261669961,0.19391826,0,0.19816662,0.820090747,1,0.768182362,0.235163367,0.711521866,0.760386631,0.990058182,0.932234259,0.165414939,0.185732267,0.952312248,0.770825236,0.386004313,0.189223249,0.241794509,0.153064875,0.905046504,0.889383693,0.317901526,0.11637278,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,13,0,0,0,0.49179484,0.92093164,0.476036279,0.371989247,0.445262097,0.21737408,0.486619775,0.40416719,0.334665973,0.263910548,0.408568,0.09358,0.506972,0.048666667,0.894419566,0.629403921,0.629403921,0.894419566,0.72,0.216315156,0.204312039,0.908718722,0.918944703,0.279617506,0.234219589,0.3027816,0.274510702,0.101186909,0.781885838,0.172985782,0.020156242,0.045930407,0.061017562,0.08035542,0.026751521,0.227176169,0.407733774,0.078276133,0.179369478,0.052032802,0.134517399,0.025995412,0.125684645,0.028451723,0.088487025,0.06921525,0.037585317,0.037587668,0.313300499,0.451587122,0.024467443,0.235463324,0.205611945,0.041361063,0.002014191,0.012274875,0.187779879,0.133117373,0.050900592,0.132271599,0.160373203,0,0.222554862,0.323848111,0.228277745,0.034855292,0.228277745,0.886883933,0.898989074,0.306806079,0.292307257,0.292935945,0.83706386,0.894542241,0.814923929,0.050850593,0.530111931,0.174440538,0.223469789,0.285938874,0.885970156,0.057693392,0.315146687,0.272171028,0.946542841,0.977022179,0.338319371,0.269992011,0.899560231,0.930070955,0.868113108,0.868066225,0.806061495,0.291475401,0,0.245593,0.209477949,0.18714615,0,0.19139452,0.820090747,1,0.746095346,0.251597504,0.755280161,0.839704065,0.969602995,0.981670924,0.162872312,0.378163798,0.958628246,0.770825236,0.405136893,0.188459525,0.249812568,0.245397017,0.899632183,0.884063072,0.324054466,0.102308492,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,14,0,0,0,0.478871764,0.898042617,0.46231694,0.362473118,0.434677419,0.212450481,0.478696742,0.401280281,0.330316337,0.311167623,0.39569,0.09539,0.477571,0.048666667,0.881819772,0.621259028,0.621259028,0.881819772,0.66,0.532094659,0.517907261,0.908192946,0.918117307,0.300500796,0.247675151,0.242862128,0.209265555,0.107653589,0.781433447,0.194389237,0.082157939,0.074399578,0.082315981,0.094892699,0.038765707,0.161575255,0.401888715,0.052324749,0.114839302,0.046231978,0.111223356,0.097436402,0.143302811,0.16864903,0.107585828,0.061653078,0.041118178,0.041118178,0.23081734,0.399736951,0.041677021,0.240029386,0.208113649,0.03795315,0.018629524,0.063465477,0.072191319,0.142360392,0.073683019,0.038775067,0.08762219,0.001311653,0.547443164,0.688223598,0.219183568,0.050508904,0.219183568,0.886370791,0.869989426,0.233885032,0.234460622,0.259944303,0.846992427,0.889947384,0.815177494,0.310753622,0.529190341,0.674355859,0.26310036,0.286902099,0.901696907,0.121744616,0.757048524,0.242292311,0.94755812,0.979375542,0.31614914,0.238937353,0.905948327,0.941102697,0.855883897,0.878362517,0.815622337,0.186613866,0.001142408,0.276292,0.201132722,0.18739972,0,0.19164808,0.820090747,0.346774,0.686723826,0.249452872,0.765470449,0.856503425,0.968729987,0.918109498,0.156443634,0.56477611,0.946522582,0.770825236,0.419712491,0.202231996,0.259823869,0.339151789,0.901721921,0.886116645,0.33986554,0.117621503,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,15,0,0,0,0.469538431,0.898129556,0.450346599,0.357365591,0.415826613,0.215223543,0.476756407,0.397263713,0.334613944,0.319269741,0.396296,0.096721,0.46833,0.048666667,0.806386797,0.620807597,0.620807597,0.806386797,0.47,0.748214132,0.727921031,0.897050082,0.913401356,0.288545559,0.269296849,0.248120569,0.184041444,0.121405497,0.771845829,0.209422616,0.112465811,0.091783285,0.102153812,0.050380742,0.069024878,0.163608901,0.35275834,0.044958542,0.109615282,0.051872196,0.050724409,0.211242798,0.167518003,0.305179592,0.139138145,0.093385662,0.047310197,0.047310197,0.136018799,0.36733763,0.129765891,0.246269378,0.201040558,0.029156148,0.207264206,0.286070011,0.112578318,0.079777715,0.071367268,0.073200943,0.067795793,0.469885172,0.769796698,0.796916148,0.303146999,0.089934409,0.303146999,0.875495668,0.889322525,0.205693379,0.239537154,0.236627234,0.841130732,0.873592557,0.81169559,0.621507245,0.520855476,0.939313797,0.287770308,0.300934244,0.905298264,0.210884068,0.912460259,0.249730807,0.946792526,0.977017155,0.321200821,0.238883444,0.915054616,0.934589702,0.782669538,0.872283722,0.809977742,0.178124833,0.409254827,0.337691,0.278181351,0.18391781,0,0.18816618,0.820090747,0.25,0.711647706,0.261926314,0.713020438,0.820104813,0.963754062,0.826298548,0.170933499,0.64446543,0.933188807,0.761594766,0.405481935,0.203981618,0.271876948,0.405593714,0.907421206,0.891717298,0.329153508,0.161134045,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,16,0,0,0,0.463555525,0.904119302,0.43873493,0.356182796,0.403629032,0.211488398,0.472552349,0.3901092,0.335515088,0.332190778,0.392225,0.11301,0.46581,0.048666667,0.742061534,0.619480212,0.619480212,0.742061534,0.25,0.815018155,0.786838922,0.879773979,0.896615508,0.286660791,0.319964002,0.255533067,0.188394884,0.160930248,0.756981009,0.239642257,0.147602537,0.076484733,0.107502608,0.051370328,0.097980741,0.152176344,0.320816978,0.080849451,0.156335148,0.078523225,0.046125703,0.350298354,0.196655831,0.198998408,0.135162471,0.123643045,0.07247175,0.07247175,0.123484431,0.333125477,0.238031337,0.230555464,0.188984152,0.111131233,0.386361911,0.510867964,0.240655819,0.049022027,0.078506376,0.077359241,0.073585741,0.777126218,0.838527712,0.832088586,0.378263479,0.127661799,0.378263479,0.858634677,0.869989426,0.210558988,0.246693226,0.258936449,0.842446721,0.836875632,0.786930216,0.788184188,0.510788942,0.952169984,0.301148057,0.321901245,0.899927836,0.335145022,0.903928459,0.285525923,0.937504891,0.95326681,0.313263409,0.264725638,0.915077601,0.936051912,0.720236195,0.873648452,0.811244991,0.254044616,0.676851867,0.399089,0.347111619,0.15915244,0,0.1634008,0.820090747,0.295228,0.839205289,0.272801783,0.634195564,0.739274792,0.946042868,0.699175694,0.338563151,0.620977257,0.853361601,0.761594766,0.373332387,0.231672051,0.289996203,0.452243298,0.876265113,0.861100395,0.316219495,0.189350823,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3,17,0,0,0,0.457811936,0.893199069,0.432892669,0.358387097,0.39375,0.23582343,0.449753416,0.389481612,0.331883455,0.293969919,0.379665,0.136964,0.459929,0.048666667,0.50747327,0.616809445,0.616809445,0.50747327,0.25,0.835193954,0.802993827,0.833855136,0.858930933,0.314588231,0.370909547,0.245695601,0.202697651,0.193630326,0.717471211,0.251057433,0.256439854,0.12303091,0.165962725,0.087672093,0.112941325,0.152276692,0.321656043,0.123764234,0.188696972,0.119422472,0.091603043,0.425365626,0.224621296,0.265282597,0.209514494,0.156538559,0.102895427,0.102895427,0.234579949,0.203207699,0.404478567,0.211397284,0.184201778,0.107074175,0.454003025,0.690728446,0.379236998,0.264852939,0.095351683,0.118870976,0.088602736,0.850144305,0.859285491,0.827134153,0.396796552,0.147154355,0.396796552,0.813819178,0.83132323,0.226544434,0.237196075,0.239768657,0.797111781,0.543576411,0.728599065,0.837151425,0.502144991,0.952954594,0.34195896,0.326781172,0.854819078,0.467126985,0.940198842,0.283915666,0.882954786,0.876583213,0.307800767,0.287770541,0.886912739,0.885679757,0.492547586,0.82663444,0.767589122,0.30663258,0.740448266,0.423648,0.364118403,0.10082129,0,0.10506965,0.820090747,0.25,0.810532695,0.274422648,0.493629534,0.598256722,0.90628087,0.529678556,0.505859879,0.540699548,0.785289171,0.761594766,0.319531598,0.243731939,0.310942091,0.474743017,0.859262246,0.844391781,0.328607751,0.217179087,0,0.699,0.5959,0,0,1,0,0,0,0.076040258,0,0,0,0
3,18,0,0,0,0.460683731,0.888613995,0.444239296,0.370268817,0.380141129,0.337804188,0.450561889,0.377180871,0.332609781,0.208850188,0.378683,0.17002,0.46623,0.048666667,0.10229043,0.551399128,0.551399128,0.10229043,1,0.804963291,0.776385747,0.460510076,0.557902006,0.304328957,0.375085411,0.217936176,0.221441884,0.207401113,0.396235158,0.267441268,0.380342731,0.085502896,0.138682156,0.083104666,0.163566009,0.169407837,0.352016857,0.133829987,0.259164056,0.21181047,0.08140486,0.441391523,0.258215182,0.314958938,0.261541042,0.211844406,0.206630072,0.206630072,0.232856488,0.251762491,0.55419887,0.195394156,0.180926455,0.319320209,0.533796488,0.672930737,0.405031795,0.410719594,0.139732986,0.106265462,0.063253873,0.856031249,0.828182811,0.804169528,0.319668565,0.213114645,0.319668565,0.449444891,0.666991893,0.247493871,0.210396952,0.246541994,0.651780952,0.056838501,0.611001147,0.85127659,0.490263915,0.93035913,0.352382218,0.351975278,0.729598955,0.605792944,0.941597563,0.271806634,0.73822524,0.690706716,0.294903531,0.259122501,0.796700563,0.724201058,0.099281888,0.675920988,0.627640917,0.42114159,0.745575604,0.399089,0.293342285,0.61100115,0.884955752,0.61100115,0.795488025,0.72716,0.741333466,0.267671652,0.29491892,0.389056426,0.588657244,0.289557611,0.620349983,0.452281303,0.537035333,0.49212981,0.328347097,0.284752654,0.328486911,0.482842632,0.582656933,0.572573423,0.35346558,0.214821002,0.475786925,0.635,0.89329,0.571428571,0,1,0,0,0,0.076040258,0,0,0,0
3,19,0,0,0,0.46451279,0.877657528,0.479602585,0.372473118,0.380141129,0.484719864,0.468105748,0.369900841,0.334,0.190963784,0.392658,0.208506,0.459089,0.048666667,0,0.410684494,0.410684494,0,0.96,0.788811431,0.765932573,0.045055467,0.058336442,0.318500805,0.341121715,0.206751939,0.238615634,0.226167095,0.038766926,0.271110432,0.333720632,0.136423159,0.135250536,0.15299289,0.161644708,0.189337255,0.342388507,0.167240686,0.256446643,0.181551433,0.111673956,0.5109556,0.273118154,0.280979195,0.274294043,0.211321965,0.217862035,0.217862035,0.233960174,0.330747072,0.579371965,0.194552809,0.188933917,0.48309315,0.581730792,0.681591898,0.424287838,0.43492376,0.166277564,0.089969979,0.145665517,0.836553413,0.811565044,0.736721159,0.211173497,0.210611329,0.211173497,0.04397287,0.260996828,0.266688062,0.19959962,0.260261054,0.360039509,0,0.226124655,0.829618004,0.371776503,0.904048579,0.207651975,0.416810838,0.16900081,0.666811253,0.921141133,0.284152541,0.171691089,0.147484858,0.330641773,0.2716987,0.554062595,0.400043899,0,0.373374306,0.346704713,0.416725795,0.728611037,0.306991,0.19378232,0.60290761,0.884955752,0.60035859,0.565862616,0.72716,0.346097461,0.291336278,0.096208306,0.144538855,0.061552331,0.056499046,0.601642466,0.307806556,0.1082492,0.083560047,0.352250601,0.324108458,0.357285075,0.474890174,0.05813271,0.05712666,0.404102838,0.209593326,0.975786925,1,0.96175,0.914285714,0.709,1,0,0,1,0.967741935,0,0.5,1,1
3,20,0,0,0,0.484615353,0.877119885,0.52697537,0.400322581,0.386290323,0.596661007,0.509742097,0.36939877,0.341488033,0.199536909,0.485257,0.23278,0.46875,0.048666667,0,0.01767212,0.01767212,0,1,0.756069192,0.739324494,0,0,0.403282506,0.239880205,0.215654107,0.252119352,0.264807454,0,0.259669775,0.366114224,0.151653445,0.189598074,0.170756914,0.2341142,0.196188671,0.362203528,0.199263568,0.230641632,0.119373247,0.142734969,0.415458793,0.254191627,0.195799128,0.297146033,0.303370008,0.17152011,0.17152011,0.191937801,0.3613701,0.519319161,0.198785838,0.195424282,0.594800626,0.686751846,0.697402149,0.410121175,0.577383456,0.130386553,0.129051137,0.189316934,0.806104347,0.777878341,0.563999686,0.128095908,0.305033821,0.128095908,0,0,0.281780452,0.208193828,0.280477292,0.061562259,0,0.000116286,0.80325103,0.270358781,0.802979941,0.101259523,0.543618208,0,0.620835425,0.854740717,0.376262142,0,0,0.410310441,0.372321132,0.066504594,0.06840251,0,0.063842342,0.059282175,0.374792652,0.702090883,0.214894,0.117546579,0.62777778,0.884955752,0.62352941,0.03280363,0.978633,0.010030342,0.342099649,0.002997143,0.008367497,0,0,0.50497763,0.249668286,0,0,0.325766762,0.367325943,0.454307605,0.454173087,0,0,0.472489193,0.284094871,0.975786925,0.908,0.82733,0.914285714,1,1,0,0.8,1,0.967741935,0,0.5,1,1
3,21,0,0,0.117216804,0.5310427,0.913997815,0.591335151,0.429516129,0.431955645,0.608602151,0.543859649,0.391364378,0.343098855,0.290340392,0.550974,0.247472,0.488911,0.048666667,0,0,0,0,1,0.615685993,0.600582365,0,0,0.441631083,0.150980694,0.19968139,0.257780327,0.412445083,0,0.297558987,0.520239745,0.114888489,0.164154236,0.199660276,0.264638072,0.265296133,0.418253797,0.238500677,0.24912206,0.129998302,0.286375395,0.341856919,0.216123138,0.125885647,0.267261991,0.357295665,0.162815883,0.162815883,0.246863856,0.411519781,0.480223995,0.222475024,0.221948374,0.470087818,0.672867304,0.718300157,0.442354653,0.339174538,0.156468919,0.231161664,0.287464615,0.595693812,0.633445727,0.331695003,0.059379281,0.344804212,0.059379281,0,0,0.288107424,0.192773667,0.270377521,0.000119548,0,0,0.759933858,0.4,0.565590334,0.026504843,0.583234995,0,0.445401102,0.688056887,0.447416822,0,0,0.441685836,0.441067863,0,0.000132831,0,0.000123975,0.00011512,0.404823347,0.518830094,0.184195,0.054489105,0.62777778,0.884955752,0.62352941,0,1,0,0.35943701,0,0,0,0,0.396211218,0.231930533,0,0,0.32342593,0.394387436,0.482590089,0.421401342,0,0,0.534515163,0.387896863,0.975786925,1,0.92517,0.914285714,1,1,0,0.8,0,0.923581935,0,1,1,1
3,22,0,0,0.117216804,0.550427315,0.912215621,0.644259596,0.444032258,0.458467742,0.646406338,0.564233164,0.418225179,0.356193548,0.346226004,0.579126,0.276962,0.511173,0.048666667,0,0,0,0,1,0.342958711,0.337352436,0,0,0.434483042,0.136133176,0.225760892,0.248385094,0.434523595,0,0.300183458,0.558768148,0.113110037,0.199674148,0.309162426,0.248159951,0.448330073,0.529500166,0.2279456,0.217896639,0.119348916,0.373557915,0.418740155,0.183245601,0.096977548,0.351254732,0.292150659,0.091279537,0.091279537,0.465163276,0.468227387,0.425553808,0.256383075,0.240414768,0.504279545,0.281865714,0.753154779,0.392491586,0.306315509,0.147650659,0.312496013,0.367882157,0.428430097,0.352851506,0.134196998,0.112497809,0.323334415,0.112497809,0,0,0.27760687,0.217950981,0.294727531,0,0,0,0.525456125,0.4,0.300679287,0.004151813,0.632715028,0,0.184899926,0.448442872,0.439598318,0,0,0.462375806,0.439901503,0,0,0,0,0,0.354082039,0.373148794,0.190335,0.10323306,0.62777778,0.884955752,0.62352941,0,1,0,0.365189516,0,0,0,0,0.257468048,0.267269573,0,0,0.298085586,0.422381066,0.491879752,0.394318256,0,0,0.577166377,0.499925279,0.975786925,1,1,0.914285714,1,1,0,0.4,0,0.923581935,0,1,1,1
3,23,0,0,0.117216804,0.59063244,0.90589225,0.671391942,0.453548387,0.470060484,0.598924731,0.568841458,0.439688716,0.362591051,0.389952503,0.587817,0.259182,0.546875,0.048666667,0,0,0,0,1,0.127506733,0.1244878,0,0,0.381890281,0.192739337,0.285260713,0.255228077,0.356620895,0,0.315777404,0.595478775,0.159766812,0.205030618,0.484332461,0.371421994,0.359886294,0.52094075,0.228117954,0.26747466,0.15157816,0.571850009,0.388147726,0.151902094,0.004239594,0.259155667,0.316613899,0.147652162,0.147654064,0.46916113,0.366052332,0.503100172,0.276093389,0.253475873,0.51029556,0.010331465,0.641224327,0.413606307,0.077523887,0.175409768,0.243697732,0.365371649,0.049816986,0.131184721,0.050740961,0.19615631,0.483935917,0.19615631,0,0,0.285254909,0.275392483,0.357204001,0,0,0,0.202460693,0.367741935,0.147768015,0.022058453,0.650490629,0,0.073983497,0.259086976,0.419599986,0,0,0.487275001,0.41797829,0,0,0,0,0,0.434646322,0.043388988,0.239453,0.180001872,0.62777778,0.884955752,0.62352941,0,1,0,0.358226192,0,0,0,0,0.198943685,0.269360705,0,0,0.270715787,0.448698346,0.471487353,0.384491044,0,0,0.578238681,0.53718322,0.975786925,1,0.98642,0.857142857,1,1,0,0,0.5,0.967741935,0,1,1,1
3,24,0,0,0.117216804,0.609777738,0.90706724,0.699400527,0.454193548,0.507258065,0.568477646,0.572156197,0.453621187,0.365313215,0.368579062,0.604478,0.213031,0.62458,0.048666667,0,0,0,0,1,0.051042681,0.048464716,0,0,0.335196628,0.24034419,0.341637259,0.290507299,0.315922408,0,0.302731489,0.563688159,0.161829643,0.175413993,0.443237479,0.272900528,0.34706552,0.539708778,0.202988299,0.145329589,0.06946653,0.51305881,0.342949832,0.135125322,0,0.294257689,0.381839192,0.106443481,0.106445383,0.485081666,0.287297694,0.443126112,0.276540355,0.28809785,0.334891803,0.000618151,0.485222718,0.367904371,0.068823101,0.210172452,0.334606188,0.457155776,0.00225519,0.05251503,0.016220694,0.272709867,0.355569593,0.272709867,0,0,0.324684629,0.329818754,0.403486978,0,0,0,0.042375494,0.367741935,0.06006672,0.072633237,0.609145268,0,0.038750898,0.079319493,0.382563431,0,0,0.500508088,0.420696383,0,0,0,0,0,0.236160583,0.001964198,0.251733,0.250250867,0.62777778,0.00989515,0.62352941,0,1,0,0.345425163,0,0,0,0,0.178674248,0.24266571,0,0,0.358845575,0.457625435,0.446694661,0.37755383,0,0,0.535413209,0.563359319,0.975786925,0.986,0.99751,0.428571429,1,1,0,0,0.5,0.967741935,0,1,1,1
4,1,0,0,0.078086214,0.365313632,0.790389803,0.331064329,0.3175,0.222083333,0.19502924,0.334753551,0.316861219,0.125333333,0.124288344,0.289116,0.123762,0.378472,0.015333333,0,0,0,0,0.93,0.045438121,0.04228029,0,0,0.222099581,0.319602094,0.338921175,0.296819405,0.471483721,0,0.245313323,0.358207546,0.099474227,0.177489698,0.491238449,0.39059321,0.432003354,0.477224181,0.184228498,0.089072916,0.134497142,0.516552726,0.249017196,0.10783475,0,0.280133021,0.444002272,0.177300744,0.177300744,0.343664852,0.468802024,0.532511828,0.294268163,0.287666964,0.299206059,0.056744256,0.293071574,0.34941303,0.338178258,0.274582572,0.35222705,0.32063352,0.000724828,0.046748803,0.01091701,0.470513602,0.508914621,0.470513602,0,0,0.331739335,0.327196629,0.264346846,0,0,0,0.01600852,0.333333333,0.020685801,0.591197131,0.442668271,0,0.090402563,0.05191908,0.255961264,0,0,0.493742924,0.262746546,0,0,0,0,0,0.144743488,0.000631302,0.306991,0.43176449,0,0,0,0,0.792056,0,0.327111621,0,0,0,0,0.20791931,0.317191756,0,0,0.371924084,0.311981232,0.368866118,0.312155278,0,0,0.436962943,0.454825945,0.975786925,1,1,0.285714286,1,1,1,0,1,0.743850667,0.033333333,0,0,0
4,2,0,0,0.078340493,0.315700092,0.78812064,0.307634489,0.305645161,0.222883065,0.179456706,0.331231304,0.319442701,0.120536941,0.048088264,0.279934,0.07686,0.369624,0.015333333,0,0,0,0,0.93,0.07708437,0.072346274,0,0,0.191879934,0.334081517,0.342603414,0.315501965,0.436039878,0,0.259952607,0.27755425,0.047158321,0.18933361,0.422476244,0.372282412,0.37941498,0.51224949,0.153162587,0.109903886,0.143265705,0.50118066,0.257215544,0.074960881,4.93E-05,0.198719792,0.43061624,0.218185158,0.218185158,0.303951863,0.444509144,0.484169038,0.302391771,0.312336407,0.186280059,0.183118422,0.13507216,0.284266943,0.319057238,0.208973018,0.328845455,0.336813713,0.005067871,0.079307903,0.014213037,0.52523024,0.485056979,0.52523024,0,0,0.352619844,0.330751485,0.277308352,0,0,0,0.047083882,0.3,0.011308983,0.680788138,0.413870576,0,0.308742461,0.046654463,0.222558615,0,0,0.46104844,0.231105162,0,0,0,0,0,0.178593815,0.004413952,0.337691,0.481974944,0,0,0,0,0.792056,0,0.320070281,0,0,0,0,0.234030489,0.34864476,0,0,0.389128798,0.316751118,0.354645761,0.295134471,0,0,0.395118542,0.486102022,0.975786925,0.922,0.95759,0.214285714,1,1,1,0,0.5,0.743850667,0.033333333,0,0,0
